basDt,bizYear,crno,enpBzopPft,enpCptlAmt,enpCrtmNpf,enpSaleAmt,enpTastAmt,enpTcptAmt,enpTdbtAmt,fnclDcd,fnclDcdNm,fnclDebtRto,iclsPalClcAmt
20191231,2019,1942110034132,3,300,14,2027,1189,494,695,110,요약연결재무제표,140.69,21
20201231,2020,1942110034132,-2,300,5,3195,1307,498,809,110,요약연결재무제표,162.45,5
20181231,2018,1341110427654,839298,150000,815564,5292701,2023291,1214723,808568,120,요약별도재무정보,66.5639820765,886141
20191231,2019,1341110427654,1057134,150000,964025,7650265,3514816,2108748,1406068,120,요약별도재무정보,66.6778581414,1083434
20181231,2018,1701110011932,12258809,3000000,10632056,100779372,185583565,165767354,19816211,120,요약별도재무정보,11.9542301435,13128402
20200930,2020,1701110011932,5195027,3000000,5351867,82349969,179324036,167084033,12240003,120,요약별도재무정보,7.3256569046,5821420
20171231,2017,1151710001380,-4620384,0,-3769335,274950142,374017382,227889127,146128255,110,요약연결재무정보,64.12,-3390508
20181231,2018,1151710001380,-723203,0,-1732189,294644101,376026349,223190598,152835751,110,요약연결재무정보,68.48,-909277
20211219,2019,1151710001380,-4609685,0,-12278008,310759419,377729513,195305520,182423993,110,요약연결재무정보,93.4,-4657963
20211219,2020,1151710001380,-6593348,0,-6870890,338656079,372611629,208165909,164445720,110,요약연결재무정보,79,-6870890
20161231,2016,2149140015674,309,30,285,2438,1307,906,401,110,요약연결재무제표,44.26,304
20171231,2017,2149140015674,281,30,277,3450,1684,1183,501,110,요약연결재무제표,42.35,286
20181231,2018,2149140015674,411,30,405,4277,2432,1589,843,110,요약연결재무제표,53.05,435
20191231,2019,2149140015674,717,30,667,6102,3806,2255,1551,110,요약연결재무제표,68.78,726
20161231,2016,2101110131244,137,1000,58,3484,6064,1080,4984,110,요약연결재무제표,461.48,63
20171231,2017,2101110131244,271,1000,153,6529,7285,1233,6052,110,요약연결재무제표,490.84,155
20181231,2018,2101110131244,261506,460000,99398,7354377,7738844,792236,6946608,120,요약별도재무정보,876.835690375,118118
20191231,2019,2101110131244,491,460,300,8718,7775,1092,6683,110,요약연결재무제표,612,305
20201231,2020,2101110131244,431,460,254,7929,9587,1346,8241,110,요약연결재무제표,612.26,286
20181231,2018,2149110055288,-3481,30000,-3481,58227,122085,26519,95566,120,요약별도재무정보,360.3680380104,-3481
20191231,2019,2149110055288,28,100,28,1743,754,124,630,110,요약연결재무제표,508.06,28
20201231,2020,2149110055288,18,100,18,3717,1737,141,1596,110,요약연결재무제표,1131.91,20
20161231,2016,2149110020033,96749,150000,112907,507197,1558718,1283955,274763,120,요약별도재무정보,21.3997375297,126741
20171231,2017,2149110020033,112233,150000,122487,590870,1648964,1406443,242521,120,요약별도재무정보,17.2435711934,136261
20181231,2018,2149110020033,-52134,150000,-21214,435216,1739248,1385228,354020,120,요약별도재무정보,25.5568036453,-15797
20191231,2019,2149110020033,-50001,150000,-27917,319154,1772913,1357311,415602,120,요약별도재무정보,30.6195116668,-27917
20201231,2020,2149110020033,-17076,150000,16687,356532,1830191,1373999,456192,120,요약별도재무정보,33.2017708892,16687
20161231,2016,2802110151329,83,200,76,1529,341,276,65,110,요약연결재무제표,23.55,83
20171231,2017,2802110151329,109,200,107,2136,680,384,296,110,요약연결재무제표,77.08,107
20181231,2018,2802110151329,105,200,106,2013,901,509,392,110,요약연결재무제표,77.01,115
20191231,2019,2802110151329,107,200,88,1736,1007,597,410,110,요약연결재무제표,68.68,100
20161231,2016,2149140030284,217,300,171,2914,2067,946,1121,110,요약연결재무제표,118.5,174
20171231,2017,2149140030284,176240,300000,180102,2722164,2232853,1125889,1106964,120,요약별도재무정보,98.3191060575,194665
20181231,2018,2149140030284,167431,300000,117220,2001579,2402144,1243110,1159034,120,요약별도재무정보,93.2366403616,144023
20191231,2019,2149140030284,212111,210000,161271,2433125,2699796,970401,1729395,120,요약별도재무정보,178.2144701005,174300
20201231,2020,2149140030284,579423,210000,462803,5668723,3315249,1433204,1882045,120,요약별도재무정보,131.3173142134,478691
20171231,2017,2148110021083,-29,20,-28,23,18,-8,26,110,요약연결재무제표,0,-28
20181231,2018,2148110021083,-7,20,-8,0,17,-16,33,110,요약연결재무제표,0,-8
20191231,2019,2148110021083,2,90,1,23,143,55,88,110,요약연결재무제표,160,1
20161231,2016,1601110314784,18747,150000,17868,576431,242531,-110497,353028,120,요약별도재무정보,-319.4910269057,17868
20171231,2017,1601110314784,66124,150000,62449,1917019,297296,-48048,345344,120,요약별도재무정보,-718.7479187479,63854
20181231,2018,1601110314784,826,330000,44278,332894,831572,146229,685343,120,요약별도재무정보,468.6778956294,45653
20191231,2019,1601110314784,62514,550000,42862,512835,845899,409091,436808,120,요약별도재무정보,106.775265161,42862
20201231,2020,1601110314784,241665,550000,156066,2765177,1681940,525158,1156782,120,요약별도재무정보,220.2731368464,158214
20191231,2019,1314110314642,151757,150000,110475,4768366,2536758,587369,1949389,120,요약별도재무정보,331.8848968876,124916
20181231,2018,1201110806771,82938,50000,72044,1348003,371395,171510,199885,120,요약별도재무정보,116.5442248265,81027
20191231,2019,1201110806771,143693,50000,125673,1712206,436310,297183,139127,120,요약별도재무정보,46.8152619766,140141
20201231,2020,1201110806771,368428,50000,307876,1630122,1312572,605059,707513,120,요약별도재무정보,116.9328941475,357368
20171231,2017,1201110820945,332403,10000,292052,2906758,975874,347102,628772,120,요약별도재무정보,181.1490570495,340632
20181231,2018,1201110820945,97903,100000,96604,2097652,1362098,465706,896392,120,요약별도재무정보,192.4802343109,101842
20191231,2019,1201110820945,182739,100000,153304,2253053,2335491,619011,1716480,120,요약별도재무정보,277.2939414646,161813
20201231,2020,1201110820945,219979,100000,132732,3317882,2575316,683743,1891573,120,요약별도재무정보,276.649706103,138968
20191231,2019,1201110993974,11111,10000,10452,236109,87716,20452,67264,120,요약별도재무정보,328.8871504009,11744
20191113,2019,1201111031236,0,33400,0,0,33400,33400,0,120,요약별도재무정보,0,0
20171231,2017,1211110275842,102837,50000,71987,1686955,1684752,279954,1404798,120,요약별도재무정보,501.7960093443,80605
20181231,2018,1211110275842,94197,50000,74218,1358492,1807724,354172,1453552,120,요약별도재무정보,410.4085020837,74218
20191231,2019,1211110275842,72937,50000,41816,1429755,1972882,395988,1576894,120,요약별도재무정보,398.2176227562,42334
20201231,2020,1211110275842,54141,50000,35764,1207420,1967792,431752,1536040,120,요약별도재무정보,355.7690526042,36257
20171231,2017,1201110751322,188267,50000,172654,1793166,1108066,493904,614162,120,요약별도재무정보,124.3484563801,193826
20181231,2018,1201110751322,179463,50000,185168,1829481,1446170,684606,761564,120,요약별도재무정보,111.2412102727,192756
20191231,2019,1201110751322,178481,50000,174125,1700014,2224870,858731,1366139,120,요약별도재무정보,159.0881195624,174125
20201231,2020,1201110751322,258418,50000,193857,2760267,2571340,1052588,1518752,120,요약별도재무정보,144.2874134989,200385
20171231,2017,1201110835803,92176,100000,66353,1360001,1970044,189908,1780136,120,요약별도재무정보,937.3675674537,73167
20181231,2018,1201110835803,91799,160000,63722,2154180,2134020,313629,1820391,120,요약별도재무정보,580.4281491826,70757
20191231,2019,1201110636821,66,50,62,956,998,477,521,110,요약연결재무제표,109.22,62
20201231,2020,1201110636821,54,50,44,931,985,501,484,110,요약연결재무제표,96.61,44
20201231,2020,1201111078709,-16722,100000,-7557,39828,720377,92443,627934,120,요약별도재무정보,679.2661423796,-7557
20161231,2016,1201510005759,27,107,13,485,151,112,39,110,요약연결재무제표,34.82,13
20171231,2017,1201510005759,23,134,23,560,198,161,37,110,요약연결재무제표,22.98,23
20161231,2016,1501110174015,36,35,37,471,259,96,163,110,요약연결재무제표,169.79,37
20171231,2017,1501110174015,54,126,46,648,368,233,135,110,요약연결재무제표,57.94,50
20161231,2016,1543110032489,10951,500000,19697,111403,844100,375417,468683,120,요약별도재무정보,124.8433075753,19697
